uniprot_id,gene,contrast,flag
Q9Y2R0,COA3,Training_Old,never_sig
Q9Y2S6,TMA7,Training_Old,never_sig
Q9Y2Z0,SUGT1,Training_Old,never_sig
Q9Y2Z9,COQ6,Training_Old,never_sig
Q9Y305,ACOT9,Training_Old,never_sig
Q9Y316,MEMO1,Training_Old,never_sig
Q9Y320,TMX2,Training_Old,never_sig
Q9Y371,SH3GLB1,Training_Old,never_sig
Q9Y376,CAB39,Training_Old,never_sig
Q9Y383,LUC7L2,Training_Old,never_sig
Q9Y394,DHRS7,Training_Old,never_sig
Q9Y3A3,MOB4,Training_Old,never_sig
Q9Y3A5,SBDS,Training_Old,never_sig
Q9Y3B7,MRPL11,Training_Old,never_sig
Q9Y3C6,PPIL1,Training_Old,never_sig
Q9Y3D2,MSRB2,Training_Old,never_sig
Q9Y3D6,FIS1,Training_Old,never_sig
Q9Y3F4,STRAP,Training_Old,never_sig
Q9Y3I0,RTCB,Training_Old,never_sig
Q9Y3U8,RPL36,Training_Old,never_sig
Q9Y3Z3,SAMHD1,Training_Old,never_sig
Q9Y450,HBS1L,Training_Old,never_sig
Q9Y490,TLN1,Training_Old,never_sig
Q9Y4E8,USP15,Training_Old,never_sig
Q9Y4G6,TLN2,Training_Old,never_sig
Q9Y4J8,DTNA,Training_Old,never_sig
Q9Y4L1,HYOU1,Training_Old,never_sig
Q9Y4W6,AFG3L2,Training_Old,never_sig
Q9Y4X5,ARIH1,Training_Old,never_sig
Q9Y508,RNF114,Training_Old,never_sig
Q9Y512,SAMM50,Training_Old,never_sig
Q9Y570,PPME1,Training_Old,never_sig
Q9Y5J7,TIMM9,Training_Old,never_sig
Q9Y5J9,TIMM8B,Training_Old,never_sig
Q9Y5K5,UCHL5,Training_Old,never_sig
Q9Y5L4,TIMM13,Training_Old,never_sig
Q9Y5M8,SRPRB,Training_Old,never_sig
Q9Y5P6,GMPPB,Training_Old,never_sig
Q9Y5U8,MPC1,Training_Old,never_sig
Q9Y5X3,SNX5,Training_Old,never_sig
Q9Y5Z4,HEBP2,Training_Old,never_sig
Q9Y5Z7,HCFC2,Training_Old,never_sig
Q9Y613,FHOD1,Training_Old,never_sig
Q9Y623,MYH4,Training_Old,never_sig
Q9Y676,MRPS18B,Training_Old,never_sig
Q9Y678,COPG1,Training_Old,never_sig
Q9Y696,CLIC4,Training_Old,never_sig
Q9Y697,NFS1,Training_Old,never_sig
Q9Y6A9,SPCS1,Training_Old,never_sig
Q9Y6B6,SAR1B,Training_Old,never_sig
Q9Y6C9,MTCH2,Training_Old,never_sig
Q9Y6E2,BZW2,Training_Old,never_sig
Q9Y6G9,DYNC1LI1,Training_Old,never_sig
Q9Y6H1,CHCHD2,Training_Old,never_sig
Q9Y6M9,NDUFB9,Training_Old,never_sig
Q9Y6N1,COX11,Training_Old,never_sig
Q9Y6N5,SQOR,Training_Old,never_sig
Q9Y6P5,SESN1,Training_Old,never_sig
Q9Y6Y8,SEC23IP,Training_Old,never_sig
A0A0U1RRL7,MMP24OS,Aging,never_sig
A0FGR8,ESYT2,Aging,never_sig
A1L0T0,ILVBL,Aging,never_sig
A1L4K1,FSD2,Aging,robust
A2RTX5,TARS3,Aging,never_sig
A3KMH1,VWA8,Aging,imputation_dependent
A5YM72,CARNS1,Aging,never_sig
A6NCE7,MAP1LC3B2,Aging,imputation_dependent
A6NDG6,PGP,Aging,never_sig
A6NNS2,DHRS7C,Aging,never_sig
A8MU46,SMTNL1,Aging,never_sig
A8MXV4,NUDT19,Aging,never_sig
E9PAV3,NACA,Aging,robust
L0R6Q1,SLC35A4,Aging,never_sig
O00151,PDLIM1,Aging,robust
O00159,MYO1C,Aging,never_sig
O00168,FXYD1,Aging,never_sig
O00186,STXBP3,Aging,never_sig
O00217,NDUFS8,Aging,never_sig
O00231,PSMD11,Aging,never_sig
O00232,PSMD12,Aging,never_sig
O00233,PSMD9,Aging,never_sig
O00264,PGRMC1,Aging,never_sig
O00299,CLIC1,Aging,never_sig
O00303,EIF3F,Aging,never_sig
O00330,PDHX,Aging,never_sig
O00399,DCTN6,Aging,imputation_dependent
O00410,IPO5,Aging,never_sig
O00418,EEF2K,Aging,never_sig
O00423,EML1,Aging,never_sig
O00429,DNM1L,Aging,never_sig
O00442,RTCA,Aging,never_sig
O00483,NDUFA4,Aging,never_sig
O00487,PSMD14,Aging,robust
O00499,BIN1,Aging,never_sig
O00505,KPNA3,Aging,never_sig
O00571,DDX3X,Aging,never_sig
O00629,KPNA4,Aging,never_sig
O00748,CES2,Aging,never_sig
O00757,FBP2,Aging,never_sig
O00764,PDXK,Aging,never_sig
O14521,SDHD,Aging,never_sig
O14548,COX7A2L,Aging,never_sig
O14556,GAPDHS,Aging,never_sig
O14558,HSPB6,Aging,never_sig
O14561,NDUFAB1,Aging,never_sig
O14732,IMPA2,Aging,never_sig
O14737,PDCD5,Aging,never_sig
O14744,PRMT5,Aging,never_sig
O14818,PSMA7,Aging,never_sig
O14841,OPLAH,Aging,robust
O14880,MGST3,Aging,never_sig
O14924,RGS12,Aging,never_sig
O14929,HAT1,Aging,robust
O14949,UQCRQ,Aging,never_sig
O14950,MYL12B,Aging,never_sig
O14957,UQCR11,Aging,never_sig
O14958,CASQ2,Aging,never_sig
O14964,HGS,Aging,never_sig
O14979,HNRNPDL,Aging,never_sig
O14980,XPO1,Aging,never_sig
O14983,ATP2A1,Aging,never_sig
O15056,SYNJ2,Aging,never_sig
O15061,SYNM,Aging,robust
O15143,ARPC1B,Aging,never_sig
O15144,ARPC2,Aging,imputation_dependent
O15173,PGRMC2,Aging,never_sig
O15212,PFDN6,Aging,never_sig
O15239,NDUFA1,Aging,never_sig
O15260,SURF4,Aging,never_sig
O15264,MAPK13,Aging,never_sig
O15273,TCAP,Aging,never_sig
O15305,PMM2,Aging,never_sig
O15371,EIF3D,Aging,never_sig
O15372,EIF3H,Aging,never_sig
O15382,BCAT2,Aging,never_sig
O15400,STX7,Aging,never_sig
O15427,SLC16A3,Aging,never_sig
O15498,YKT6,Aging,never_sig
O15511,ARPC5,Aging,never_sig
O15533,TAPBP,Aging,never_sig
O43143,DHX15,Aging,never_sig
O43169,CYB5B,Aging,never_sig
O43181,NDUFS4,Aging,never_sig
O43237,DYNC1LI2,Aging,never_sig
O43242,PSMD3,Aging,robust
O43374,RASA4,Aging,imputation_dependent
O43390,HNRNPR,Aging,robust
O43396,TXNL1,Aging,never_sig
O43399,TPD52L2,Aging,never_sig
O43414,ERI3,Aging,never_sig
O43488,AKR7A2,Aging,robust
O43561,LAT,Aging,never_sig
O43583,DENR,Aging,never_sig
O43598,DNPH1,Aging,never_sig
O43615,TIMM44,Aging,never_sig
O43617,TRAPPC3,Aging,never_sig
O43633,CHMP2A,Aging,never_sig
O43674,NDUFB5,Aging,never_sig
O43676,NDUFB3,Aging,never_sig
O43678,NDUFA2,Aging,never_sig
O43684,BUB3,Aging,never_sig
O43707,ACTN4,Aging,robust
O43708,GSTZ1,Aging,never_sig
O43741,PRKAB2,Aging,never_sig
O43747,AP1G1,Aging,never_sig
O43760,SYNGR2,Aging,never_sig
O43765,SGTA,Aging,robust
O43768,ENSA,Aging,never_sig
O43772,SLC25A20,Aging,never_sig
O43776,NARS1,Aging,robust
O43813,LANCL1,Aging,never_sig
O43826,SLC37A4,Aging,never_sig
O43837,IDH3B,Aging,never_sig
O43852,CALU,Aging,never_sig
O43865,AHCYL1,Aging,never_sig
O43920,NDUFS5,Aging,never_sig
O60220,TIMM8A,Aging,never_sig
O60237,PPP1R12B,Aging,never_sig
O60256,PRPSAP2,Aging,never_sig
O60271,SPAG9,Aging,robust
O60313,OPA1,Aging,never_sig
O60343,TBC1D4,Aging,never_sig
O60493,SNX3,Aging,never_sig
O60506,SYNCRIP,Aging,never_sig
O60613,SELENOF,Aging,imputation_dependent
O60662,KLHL41,Aging,never_sig
O60664,PLIN3,Aging,robust
O60684,KPNA6,Aging,never_sig
O60749,SNX2,Aging,never_sig
O60763,USO1,Aging,never_sig
O60784,TOM1,Aging,never_sig
O60825,PFKFB2,Aging,never_sig
O60869,EDF1,Aging,never_sig
O60884,DNAJA2,Aging,never_sig
O60888,CUTA,Aging,never_sig
O60925,PFDN1,Aging,never_sig
O60936,NOL3,Aging,never_sig
O75083,WDR1,Aging,never_sig
O75112,LDB3,Aging,never_sig
O75122,CLASP2,Aging,never_sig
O75128,COBL,Aging,never_sig
O75131,CPNE3,Aging,never_sig
O75153,CLUH,Aging,never_sig
O75155,CAND2,Aging,never_sig
O75208,COQ9,Aging,never_sig
O75223,GGCT,Aging,never_sig
O75251,NDUFS7,Aging,never_sig
O75298,RTN2,Aging,never_sig
O75306,NDUFS2,Aging,never_sig
O75323,NIPSNAP2,Aging,never_sig
O75339,CILP,Aging,never_sig
O75347,TBCA,Aging,never_sig
O75348,ATP6V1G1,Aging,never_sig
O75351,VPS4B,Aging,never_sig
O75368,SH3BGRL,Aging,never_sig
O75369,FLNB,Aging,robust
O75380,NDUFS6,Aging,never_sig
O75390,CS,Aging,never_sig
O75396,SEC22B,Aging,never_sig
O75431,MTX2,Aging,never_sig
O75436,VPS26A,Aging,never_sig
O75438,NDUFB1,Aging,never_sig
O75439,PMPCB,Aging,imputation_dependent
O75489,NDUFS3,Aging,never_sig
O75521,ECI2,Aging,never_sig
O75531,BANF1,Aging,robust
O75534,CSDE1,Aging,never_sig
O75569,PRKRA,Aging,never_sig
O75608,LYPLA1,Aging,never_sig
O75663,TIPRL,Aging,never_sig
O75688,PPM1B,Aging,never_sig
O75746,SLC25A12,Aging,never_sig
O75764,TCEA3,Aging,imputation_dependent
O75821,EIF3G,Aging,robust
O75822,EIF3J,Aging,never_sig
O75832,PSMD10,Aging,never_sig
O75874,IDH1,Aging,never_sig
O75880,SCO1,Aging,robust
O75891,ALDH1L1,Aging,never_sig
O75915,ARL6IP5,Aging,never_sig
O75923,DYSF,Aging,never_sig
O75928,PIAS2,Aging,never_sig
O75935,DCTN3,Aging,imputation_dependent
O75947,ATP5PD,Aging,never_sig
O75955,FLOT1,Aging,never_sig
O75964,ATP5MG,Aging,never_sig
O76003,GLRX3,Aging,never_sig
O76070,SNCG,Aging,imputation_dependent
O94760,DDAH1,Aging,never_sig
O94811,TPPP,Aging,imputation_dependent
O94812,BAIAP3,Aging,never_sig
O94826,TOMM70,Aging,never_sig
O94874,UFL1,Aging,never_sig
O94886,TMEM63A,Aging,never_sig
O94903,PLPBP,Aging,never_sig
O94905,ERLIN2,Aging,never_sig
O94919,ENDOD1,Aging,never_sig
O94979,SEC31A,Aging,never_sig
O95139,NDUFB6,Aging,never_sig
O95140,MFN2,Aging,never_sig
O95167,NDUFA3,Aging,never_sig
O95168,NDUFB4,Aging,never_sig
O95169,NDUFB8,Aging,never_sig
O95182,NDUFA7,Aging,never_sig
O95197,RTN3,Aging,never_sig
O95202,LETM1,Aging,never_sig
O95210,STBD1,Aging,robust
O95218,ZRANB2,Aging,never_sig
O95278,EPM2A,Aging,never_sig
O95292,VAPB,Aging,robust
O95298,NDUFC2,Aging,never_sig
O95299,NDUFA10,Aging,never_sig
O95336,PGLS,Aging,never_sig
O95359,TACC2,Aging,never_sig
O95372,LYPLA2,Aging,never_sig
O95373,IPO7,Aging,never_sig
O95376,ARIH2,Aging,never_sig
O95394,PGM3,Aging,never_sig
O95425,SVIL,Aging,imputation_dependent
O95433,AHSA1,Aging,imputation_dependent
O95479,H6PD,Aging,never_sig
O95563,MPC2,Aging,never_sig
O95571,ETHE1,Aging,never_sig
O95573,ACSL3,Aging,never_sig
O95671,ASMTL,Aging,never_sig
O95674,CDS2,Aging,never_sig
O95721,SNAP29,Aging,never_sig
O95747,OXSR1,Aging,never_sig
O95777,LSM8,Aging,imputation_dependent
O95782,AP2A1,Aging,never_sig
O95810,CAVIN2,Aging,never_sig
O95816,BAG2,Aging,never_sig
O95817,BAG3,Aging,never_sig
O95822,MLYCD,Aging,imputation_dependent
O95831,AIFM1,Aging,never_sig
O95834,EML2,Aging,never_sig
O95861,BPNT1,Aging,never_sig
O95865,DDAH2,Aging,robust
O95870,ABHD16A,Aging,imputation_dependent
O95881,TXNDC12,Aging,imputation_dependent
O95989,NUDT3,Aging,never_sig
O96000,NDUFB10,Aging,never_sig
O96005,CLPTM1,Aging,imputation_dependent
O96007,MOCS2,Aging,imputation_dependent
O96008,TOMM40,Aging,never_sig
O96011,PEX11B,Aging,never_sig
P00167,CYB5A,Aging,imputation_dependent
P00325,ADH1B,Aging,never_sig
P00338,LDHA,Aging,robust
P00352,ALDH1A1,Aging,never_sig
P00367,GLUD1,Aging,never_sig
P00387,CYB5R3,Aging,never_sig
P00390,GSR,Aging,never_sig
P00395,MT-CO1,Aging,robust
P00403,MT-CO2,Aging,never_sig
P00414,MT-CO3,Aging,never_sig
P00441,SOD1,Aging,never_sig
P00450,CP,Aging,robust
P00488,F13A1,Aging,never_sig
P00492,HPRT1,Aging,never_sig
P00505,GOT2,Aging,never_sig
P00558,PGK1,Aging,robust
P00568,AK1,Aging,never_sig
P00738,HP,Aging,robust
P00751,CFB,Aging,imputation_dependent
P00846,MT-ATP6,Aging,never_sig
P00918,CA2,Aging,imputation_dependent
P00966,ASS1,Aging,never_sig
P01009,SERPINA1,Aging,never_sig
P01011,SERPINA3,Aging,never_sig
P01019,AGT,Aging,never_sig
P01023,A2M,Aging,never_sig
P01024,C3,Aging,robust
P01034,CST3,Aging,never_sig
P01040,CSTA,Aging,never_sig
P01591,JCHAIN,Aging,never_sig
P01619,IGKV3-20,Aging,never_sig
P01780,IGHV3-7,Aging,never_sig
P01834,IGKC,Aging,never_sig
P01857,IGHG1,Aging,never_sig
P01859,IGHG2,Aging,robust
P01860,IGHG3,Aging,never_sig
P01871,IGHM,Aging,never_sig
P01876,IGHA1,Aging,never_sig
P01889,HLA-B,Aging,never_sig
P01911,HLA-DRB1,Aging,never_sig
P02144,MB,Aging,robust
P02452,COL1A1,Aging,never_sig
P02461,COL3A1,Aging,never_sig
P02462,COL4A1,Aging,never_sig
P02511,CRYAB,Aging,never_sig
P02533,KRT14,Aging,never_sig
P02545,LMNA,Aging,never_sig
P02585,TNNC2,Aging,never_sig
P02649,APOE,Aging,imputation_dependent
P02655,APOC2,Aging,never_sig
P02750,LRG1,Aging,robust
P02751,FN1,Aging,imputation_dependent
P02753,RBP4,Aging,imputation_dependent
P02763,ORM1,Aging,never_sig
P02766,TTR,Aging,never_sig
P02768,ALB,Aging,never_sig
P02786,TFRC,Aging,never_sig
P02787,TF,Aging,never_sig
P02792,FTL,Aging,never_sig
P02794,FTH1,Aging,never_sig
P02795,MT2A,Aging,robust
P03886,MT-ND1,Aging,never_sig
P03891,MT-ND2,Aging,robust
P03897,MT-ND3,Aging,never_sig
P03905,MT-ND4,Aging,robust
P03915,MT-ND5,Aging,never_sig
P03928,MT-ATP8,Aging,never_sig
P04040,CAT,Aging,never_sig
P04075,ALDOA,Aging,never_sig
P04080,CSTB,Aging,never_sig
P04083,ANXA1,Aging,never_sig
P04179,SOD2,Aging,robust
P04264,KRT1,Aging,never_sig
P04275,VWF,Aging,imputation_dependent
P04406,GAPDH,Aging,never_sig
P04439,HLA-A,Aging,never_sig
P04632,CAPNS1,Aging,never_sig
P04792,HSPB1,Aging,never_sig
P04843,RPN1,Aging,never_sig
P04844,RPN2,Aging,never_sig
P04899,GNAI2,Aging,never_sig
P05023,ATP1A1,Aging,never_sig
P05026,ATP1B1,Aging,never_sig
P05090,APOD,Aging,never_sig
P05091,ALDH2,Aging,robust
P05109,S100A8,Aging,never_sig
P05141,SLC25A5,Aging,never_sig
P05155,SERPING1,Aging,never_sig
P05165,PCCA,Aging,robust
P05166,PCCB,Aging,robust
P05198,EIF2S1,Aging,never_sig
P05386,RPLP1,Aging,never_sig
P05387,RPLP2,Aging,never_sig
P05388,RPLP0,Aging,never_sig
P05413,FABP3,Aging,never_sig
P05452,CLEC3B,Aging,robust
P05455,SSB,Aging,never_sig
P05556,ITGB1,Aging,never_sig
P05783,KRT18,Aging,never_sig
P05787,KRT8,Aging,never_sig
P05976,MYL1,Aging,robust
P06396,GSN,Aging,never_sig
P06454,PTMA,Aging,imputation_dependent
P06576,ATP5F1B,Aging,never_sig
P06702,S100A9,Aging,never_sig
P06703,S100A6,Aging,never_sig
P06730,EIF4E,Aging,never_sig
P06732,CKM,Aging,never_sig
P06733,ENO1,Aging,never_sig
P06737,PYGL,Aging,never_sig
P06744,GPI,Aging,never_sig
P06748,NPM1,Aging,never_sig
P06753,TPM3,Aging,never_sig
P07099,EPHX1,Aging,never_sig
P07108,DBI,Aging,never_sig
P07195,LDHB,Aging,never_sig
P07203,GPX1,Aging,never_sig
P07237,P4HB,Aging,never_sig
P07305,H1-0,Aging,never_sig
P07339,CTSD,Aging,robust
P07355,ANXA2,Aging,never_sig
P07384,CAPN1,Aging,robust
P07437,TUBB,Aging,never_sig
P07451,CA3,Aging,robust
P07585,DCN,Aging,never_sig
P07602,PSAP,Aging,robust
P07737,PFN1,Aging,never_sig
P07738,BPGM,Aging,never_sig
P07741,APRT,Aging,never_sig
P07814,EPRS1,Aging,never_sig
P07858,CTSB,Aging,robust
P07900,HSP90AA1,Aging,never_sig
P07919,UQCRH,Aging,never_sig
P07951,TPM2,Aging,robust
P07954,FH,Aging,robust
P08123,COL1A2,Aging,never_sig
P08133,ANXA6,Aging,never_sig
P08237,PFKM,Aging,never_sig
P08238,HSP90AB1,Aging,never_sig
P08294,SOD3,Aging,never_sig
P08311,CTSG,Aging,imputation_dependent
P08559,PDHA1,Aging,never_sig
P08572,COL4A2,Aging,never_sig
P08574,CYC1,Aging,never_sig
P08590,MYL3,Aging,never_sig
P08603,CFH,Aging,imputation_dependent
P08621,SNRNP70,Aging,imputation_dependent
P08651,NFIC,Aging,never_sig
P08670,VIM,Aging,robust
P08697,SERPINF2,Aging,never_sig
P08708,RPS17,Aging,never_sig
P08727,KRT19,Aging,never_sig
P08758,ANXA5,Aging,never_sig
P08865,RPSA,Aging,never_sig
P09012,SNRPA,Aging,never_sig
P09104,ENO2,Aging,robust
P09110,ACAA1,Aging,never_sig
P09211,GSTP1,Aging,never_sig
P09382,LGALS1,Aging,never_sig
P09417,QDPR,Aging,never_sig
P09429,HMGB1,Aging,robust
P09467,FBP1,Aging,never_sig
P09488,GSTM1,Aging,never_sig
P09493,TPM1,Aging,robust
P09497,CLTB,Aging,never_sig
P09525,ANXA4,Aging,robust
P09601,HMOX1,Aging,robust
P09622,DLD,Aging,never_sig
P09651,HNRNPA1,Aging,never_sig
P09669,COX6C,Aging,never_sig
P09874,PARP1,Aging,never_sig
P09913,IFIT2,Aging,never_sig
P09936,UCHL1,Aging,robust
P09960,LTA4H,Aging,never_sig
P09972,ALDOC,Aging,never_sig
P0CW19,LIMS3,Aging,imputation_dependent
P0DMV8,HSPA1A,Aging,never_sig
P0DOY2,IGLC2,Aging,never_sig
P0DOY3,IGLC3,Aging,never_sig
P0DP23,CALM1,Aging,never_sig
P10109,FDX1,Aging,never_sig
P10176,COX8A,Aging,never_sig
P10253,GAA,Aging,robust
P10301,RRAS,Aging,never_sig
P10398,ARAF,Aging,never_sig
P10515,DLAT,Aging,never_sig
P10599,TXN,Aging,never_sig
P10606,COX5B,Aging,never_sig
P10636,MAPT,Aging,robust
P10644,PRKAR1A,Aging,never_sig
P10768,ESD,Aging,never_sig
P10809,HSPD1,Aging,never_sig
P10828,THRB,Aging,robust
P10909,CLU,Aging,robust
P10916,MYL2,Aging,never_sig
P11021,HSPA5,Aging,never_sig
P11047,LAMC1,Aging,never_sig
P11055,MYH3,Aging,never_sig
P11142,HSPA8,Aging,never_sig
P11171,EPB41,Aging,never_sig
P11177,PDHB,Aging,never_sig
P11182,DBT,Aging,imputation_dependent
P11216,PYGB,Aging,never_sig
P11217,PYGM,Aging,never_sig
P11233,RALA,Aging,never_sig
P11277,SPTB,Aging,never_sig
P11279,LAMP1,Aging,never_sig
P11310,ACADM,Aging,robust
P11441,UBL4A,Aging,never_sig
P11532,DMD,Aging,never_sig
P11586,MTHFD1,Aging,never_sig
P11766,ADH5,Aging,never_sig
P11940,PABPC1,Aging,never_sig
P12081,HARS1,Aging,never_sig
P12109,COL6A1,Aging,never_sig
P12110,COL6A2,Aging,never_sig
P12111,COL6A3,Aging,never_sig
P12235,SLC25A4,Aging,never_sig
P12236,SLC25A6,Aging,never_sig
P12268,IMPDH2,Aging,never_sig
P12277,CKB,Aging,robust
P12429,ANXA3,Aging,never_sig
P12694,BCKDHA,Aging,never_sig
P12814,ACTN1,Aging,robust
P12882,MYH1,Aging,never_sig
P12883,MYH7,Aging,never_sig
P12955,PEPD,Aging,never_sig
P12956,XRCC6,Aging,imputation_dependent
P13010,XRCC5,Aging,never_sig
P13073,COX4I1,Aging,never_sig
P13164,IFITM1,Aging,never_sig
P13473,LAMP2,Aging,imputation_dependent
P13489,RNH1,Aging,never_sig
P13535,MYH8,Aging,never_sig
P13611,VCAN,Aging,never_sig
P13639,EEF2,Aging,robust
P13645,KRT10,Aging,never_sig
P13647,KRT5,Aging,never_sig
P13667,PDIA4,Aging,imputation_dependent
P13693,TPT1,Aging,never_sig
P13716,ALAD,Aging,never_sig
P13796,LCP1,Aging,never_sig
P13797,PLS3,Aging,never_sig
P13798,APEH,Aging,never_sig
P13804,ETFA,Aging,robust
P13805,TNNT1,Aging,never_sig
P13807,GYS1,Aging,never_sig
P13861,PRKAR2A,Aging,never_sig
P13929,ENO3,Aging,robust
P13987,CD59,Aging,never_sig
P14174,MIF,Aging,never_sig
P14209,CD99,Aging,never_sig
P14314,PRKCSH,Aging,never_sig
P14324,FDPS,Aging,never_sig
P14406,COX7A2,Aging,never_sig
P14543,NID1,Aging,never_sig
P14550,AKR1A1,Aging,never_sig
P14618,PKM,Aging,never_sig
P14621,ACYP2,Aging,never_sig
P14625,HSP90B1,Aging,never_sig
P14649,MYL6B,Aging,never_sig
P14672,SLC2A4,Aging,never_sig
P14735,IDE,Aging,never_sig
P14854,COX6B1,Aging,never_sig
P14866,HNRNPL,Aging,never_sig
P14868,DARS1,Aging,never_sig
P14923,JUP,Aging,imputation_dependent
P14927,UQCRB,Aging,never_sig
P15088,CPA3,Aging,never_sig
P15090,FABP4,Aging,robust
P15104,GLUL,Aging,imputation_dependent
P15121,AKR1B1,Aging,never_sig
P15170,GSPT1,Aging,never_sig
P15259,PGAM2,Aging,never_sig
P15311,EZR,Aging,imputation_dependent
P15374,UCHL3,Aging,robust
P15531,NME1,Aging,never_sig
P15880,RPS2,Aging,never_sig
P15927,RPA2,Aging,never_sig
P15954,COX7C,Aging,never_sig
P16083,NQO2,Aging,never_sig
P16118,PFKFB1,Aging,never_sig
P16152,CBR1,Aging,never_sig
P16157,ANK1,Aging,never_sig
P16219,ACADS,Aging,imputation_dependent
P16298,PPP3CB,Aging,never_sig
P16615,ATP2A2,Aging,never_sig
P16671,CD36,Aging,never_sig
P16930,FAH,Aging,robust
P16989,YBX3,Aging,robust
P17152,TMEM11,Aging,never_sig
P17174,GOT1,Aging,never_sig
P17540,CKMT2,Aging,never_sig
P17568,NDUFB7,Aging,never_sig
P17612,PRKACA,Aging,never_sig
P17655,CAPN2,Aging,never_sig
P17661,DES,Aging,robust
P17858,PFKL,Aging,never_sig
P17931,LGALS3,Aging,never_sig
P17948,FLT1,Aging,never_sig
P17980,PSMC3,Aging,never_sig
P17987,TCP1,Aging,never_sig
P18077,RPL35A,Aging,imputation_dependent
P18085,ARF4,Aging,never_sig
P18124,RPL7,Aging,never_sig
P18206,VCL,Aging,never_sig
P18621,RPL17,Aging,robust
P18669,PGAM1,Aging,never_sig
P18859,ATP5PF,Aging,never_sig
P19075,TSPAN8,Aging,never_sig
P19237,TNNI1,Aging,never_sig
P19338,NCL,Aging,robust
P19367,HK1,Aging,never_sig
P19404,NDUFV2,Aging,never_sig
P19623,SRM,Aging,imputation_dependent
P19971,TYMP,Aging,robust
P20020,ATP2B1,Aging,never_sig
P20042,EIF2S2,Aging,never_sig
P20073,ANXA7,Aging,never_sig
P20231,TPSB2,Aging,robust
P20290,BTF3,Aging,never_sig
P20340,RAB6A,Aging,robust
P20472,PVALB,Aging,imputation_dependent
P20618,PSMB1,Aging,never_sig
P20674,COX5A,Aging,never_sig
P20807,CAPN3,Aging,robust
P20810,CAST,Aging,robust
P20929,NEB,Aging,robust
P20962,PTMS,Aging,never_sig
P21266,GSTM3,Aging,never_sig
P21281,ATP6V1B2,Aging,never_sig
P21291,CSRP1,Aging,never_sig
P21333,FLNA,Aging,robust
P21397,MAOA,Aging,robust
P21399,ACO1,Aging,never_sig
P21695,GPD1,Aging,never_sig
P21796,VDAC1,Aging,never_sig
P21810,BGN,Aging,never_sig
P21817,RYR1,Aging,never_sig
P21912,SDHB,Aging,never_sig
P21964,COMT,Aging,never_sig
P21980,TGM2,Aging,imputation_dependent
P22033,MMUT,Aging,never_sig
P22059,OSBP,Aging,never_sig
P22061,PCMT1,Aging,never_sig
P22102,GART,Aging,never_sig
P22234,PAICS,Aging,never_sig
P22307,SCP2,Aging,never_sig
P22314,UBA1,Aging,never_sig
P22352,GPX3,Aging,never_sig
P22392,NME2,Aging,never_sig
P22570,FDXR,Aging,never_sig
P22626,HNRNPA2B1,Aging,never_sig
P22695,UQCRC2,Aging,never_sig
P22830,FECH,Aging,never_sig
P23109,AMPD1,Aging,never_sig
P23142,FBLN1,Aging,never_sig
P23246,SFPQ,Aging,never_sig
P23284,PPIB,Aging,never_sig
P23297,S100A1,Aging,never_sig
P23327,HRC,Aging,robust
P23368,ME2,Aging,never_sig
P23381,WARS1,Aging,never_sig
P23396,RPS3,Aging,never_sig
P23434,GCSH,Aging,never_sig
P23526,AHCY,Aging,never_sig
P23528,CFL1,Aging,never_sig
P23588,EIF4B,Aging,never_sig
P23634,ATP2B4,Aging,never_sig
P23786,CPT2,Aging,robust
P24043,LAMA2,Aging,never_sig
P24298,GPT,Aging,never_sig
P24310,COX7A1,Aging,never_sig
P24311,COX7B,Aging,never_sig
P24534,EEF1B2,Aging,never_sig
P24539,ATP5PB,Aging,never_sig
P24666,ACP1,Aging,never_sig
P24752,ACAT1,Aging,robust
P24844,MYL9,Aging,never_sig
P25311,AZGP1,Aging,never_sig
P25325,MPST,Aging,robust
P25398,RPS12,Aging,never_sig
P25686,DNAJB2,Aging,never_sig
P25705,ATP5F1A,Aging,never_sig
P25786,PSMA1,Aging,never_sig
P25787,PSMA2,Aging,never_sig
P25788,PSMA3,Aging,never_sig
P25789,PSMA4,Aging,never_sig
P26038,MSN,Aging,robust
P26196,DDX6,Aging,never_sig
P26368,U2AF2,Aging,never_sig
P26373,RPL13,Aging,never_sig
P26440,IVD,Aging,robust
P26447,S100A4,Aging,never_sig
P26583,HMGB2,Aging,robust
P26639,TARS1,Aging,never_sig
P26640,VARS1,Aging,never_sig
P26641,EEF1G,Aging,robust
P26678,PLN,Aging,imputation_dependent
P26885,FKBP2,Aging,never_sig
P27105,STOM,Aging,never_sig
P27338,MAOB,Aging,robust
P27348,YWHAQ,Aging,robust
P27361,MAPK3,Aging,never_sig
P27635,RPL10,Aging,robust
P27694,RPA1,Aging,never_sig
P27695,APEX1,Aging,never_sig
P27797,CALR,Aging,never_sig
P27816,MAP4,Aging,never_sig
P27824,CANX,Aging,never_sig
P28066,PSMA5,Aging,never_sig
P28070,PSMB4,Aging,never_sig
P28072,PSMB6,Aging,never_sig
P28074,PSMB5,Aging,never_sig
P28161,GSTM2,Aging,never_sig
P28289,TMOD1,Aging,never_sig
P28331,NDUFS1,Aging,never_sig
P28482,MAPK1,Aging,never_sig
P28749,RBL1,Aging,imputation_dependent
P28838,LAP3,Aging,never_sig
P28907,CD38,Aging,never_sig
P29144,TPP2,Aging,never_sig
